Repo,Issue-no,Issue-title,Issue-body,Issue-reaction-total-count,Issue-reaction-plus-one,Issue-reaction-minus-one,Issue-comments
oceanprotocol/contracts,256,Feature restructure one sided stake,"- Restructuring the IDO contracts.
- Applying the solidity naming convention to the new contracts",0,0,0,1
oceanprotocol/contracts,255,Smart contract POC for 'Better IDOs',"This issue is part of the [Better IDOs Epic](https:  github.com oceanprotocol multi-repo-issue issues 36).

[These slides](https:  docs.google.com presentation d 1W8Xhdfi0KZqFN6pkvHCoM63TYIGBKny9xOQPCOaWFr8 edit#slide=id.p) explore approaches, and have narrowed in on a most promising approach.

**The aim of this issue is to implement the most promising 'Better IDOs' approach in Solidity as a POC.**

- [x] [Alex] first POC in Nov Dec 2020, built on Balancer V1. Includes 1-sided staking bot (1SS), burn-in with fixed-price. 
- [x] Balancer V2 made available, we took a look at it, we decided to use it
- [ ] POC with Balancer V2. Include1SS, burn-in with fixed price, burn-in with dutch auction, vested premine, soft cap on ratio

There's a complementary issue: Verify this issue via simulation. [Link](https:  github.com oceanprotocol multi-repo-issue issues 42).



",0,0,0,2
oceanprotocol/contracts,254,Feature contracts verification,closes #253 ,0,0,0,4
oceanprotocol/contracts,253,Enable Etherscan to show up the pool share tokens decimals,"by @kremalicious 
Is there a way to do the same for the pool share tokens? Like this one https:  etherscan.io token 0xf55ba2b65a6f12906920f6c3964d95cd0d4f8dfc
in a transaction spending pool shares and receiving OCEAN https:  etherscan.io tx 0xa0d2ccc6068cde383fef3659640c4c1f5f6c3b30c25b194d3a0341a5e3e1ad5a

--
Comment by @trentmc 
- Users are seeing this as a bug, because it looks like they have insane balances (when it's really just the wei). 
- That may point to lower level bugs too. 
- Therefore adding 'bug' label to this issue",0,0,0,2
oceanprotocol/contracts,252,Verify ocean-contracts deployment on mainnet,Use [truffle plugin verify](https:  github.com rkalis truffle-plugin-verify) to verify the contracts on Etherscan which render the contracts APIs and provide more details about the contracts.,0,0,0,1
oceanprotocol/contracts,251,Release v0.5.7,"- Feature mainnet deployment [`#250`](https:  github.com oceanprotocol ocean-contracts pull 250)
- v0.5.6 [`#247`](https:  github.com oceanprotocol ocean-contracts pull 247)
- mainnet deployment [`d14b753`](https:  github.com oceanprotocol ocean-contracts commit d14b753eb2be95b4f436b798fd6e0c3b40f4adea)
- prepare for a new release [`d4e8292`](https:  github.com oceanprotocol ocean-contracts commit d4e8292e0fe4d3ba69b2c77072bb35635a3f54bf)
- rebase the rinkeby addresses [`9418606`](https:  github.com oceanprotocol ocean-contracts commit 9418606a2abf697d87f9f430cb7c4bb44dee25c4)",0,0,0,0
oceanprotocol/contracts,250,Feature mainnet deployment,"```json
""mainnet"": {
    ""DTFactory"": ""0x57317f97E9EA49eBd19f7c9bB7c180b8cDcbDeB9"",
    ""BFactory"": ""0xbe0083053744ECb871510C88dC0f6b77Da162706"",
    ""FixedRateExchange"": ""0x608d05214E42722B94a54cF6114d4840FCfF84e1"",
    ""Metadata"": ""0x1a4b70d8c9DcA47cD6D0Fb3c52BB8634CA1C0Fdf"",
    ""Ocean"": ""0x967da4048cD07aB37855c090aAF366e4ce1b9F48""
  }
```",0,0,0,0
oceanprotocol/contracts,249,"Adding a smartcontract that can bundle multiple actions (createDT, publishDDO) in one call",,0,0,0,1
oceanprotocol/contracts,248,Invalid generated address.json prior test coverage,"## Problem description
The `address.json` file is maintained by the deployment script (truffle migration script). It is automatically updated prior the deployment for the supported testnet(s) and the mainnet.  

If you try to run `npm run test:cover` it will update the `address.json` file but referring the created contracts address under `undefined` network.
```json
...
""undefined"": {
    ""DTFactory"": ""0x...."",
    ""BFactory"": ""0x...."",
    ""FixedRateExchange"": ""0x..."",
    ""Metadata"": ""0x..."",
    ""Ocean"": ""0x...""
  }
...
```",0,0,0,1
oceanprotocol/contracts,247,v0.5.6,,0,0,0,0
oceanprotocol/contracts,246,Fix minor-docs-issues,closes #240 ,0,0,0,0
oceanprotocol/contracts,245,Fix token template cap,closes #244 ,0,0,0,0
oceanprotocol/contracts,244,Minor update in the migration script,- If `NETWORK === development or ganache` deploy another token contract for OceanToken.,0,0,0,0
oceanprotocol/contracts,243,Fix missing address.json,closes #242 ,0,0,0,0
oceanprotocol/contracts,242,Migration fails where there is no previous address.json,"Steps to reproduce:

1. On your localhost, delete ${HOME} .ocean ocean-contracts artifacts address.json
2. start barge:   . start_ocean.sh --no-dashboard --no-provider --no-aquarius

Ocean-contracts will fail with:

cean-contracts_1_961411a02a92 |    > Saving migration to chain.
ocean-contracts_1_961411a02a92 |    > Saving artifacts
ocean-contracts_1_961411a02a92 |    -------------------------------------
ocean-contracts_1_961411a02a92 |    > Total cost:          0.00287858 ETH
ocean-contracts_1_961411a02a92 | 
ganache_1_c5b436a249d3 | eth_getBlockByNumber
ocean-contracts_1_961411a02a92 | 
ocean-contracts_1_961411a02a92 | 2_deploy_contracts.js
ocean-contracts_1_961411a02a92 | =====================
ganache_1_c5b436a249d3 | eth_accounts
ocean-contracts_1_961411a02a92 | 
**_ocean-contracts_1_961411a02a92 | Error: ENOENT: no such file or directory, open '. artifacts address.json'_**
ocean-contracts_1_961411a02a92 |     at Object.openSync (fs.js:462:3)
ocean-contracts_1_961411a02a92 |     at Object.readFileSync (fs.js:364:35)
ocean-contracts_1_961411a02a92 |     at  ocean-contracts migrations 2_deploy_contracts.js:17:44
ocean-contracts_1_961411a02a92 |     at  ocean-contracts node_modules truffle build webpack: packages deployer index.js:64:1
ocean-contracts_1_961411a02a92 |     at  ocean-contracts node_modules truffle build webpack: packages deployer src deferredchain.js:20:1
ocean-contracts_1_961411a02a92 |     at processTicksAndRejections (internal process task_queues.js:97:5)
ocean-contracts_1_961411a02a92 |     at Migration._deploy ( ocean-contracts node_modules truffle build webpack: packages migrate Migration.js:68:1)
ocean-contracts_1_961411a02a92 |     at Migration._load ( ocean-contracts node_modules truffle build webpack: packages migrate Migration.js:55:1)
ocean-contracts_1_961411a02a92 |     at Migration.run ( ocean-contracts node_modules truffle build webpack: packages migrate Migration.js:171:1)
ocean-contracts_1_961411a02a92 |     at Object.runMigrations ( ocean-contracts node_modules truffle build webpack: packages migrate index.js:150:1)
ocean-contracts_1_961411a02a92 |     at Object.runFrom ( ocean-contracts node_modules truffle build webpack: packages migrate index.js:110:1)
ocean-contracts_1_961411a02a92 |     at Object.run ( ocean-contracts node_modules truffle build webpack: packages migrate index.js:87:1)
ocean-contracts_1_961411a02a92 |     at runMigrations ( ocean-contracts node_modules truffle build webpack: packages core lib commands migrate.js:269:1)
ocean-contracts_1_961411a02a92 |     at  ocean-contracts node_modules truffle build webpack: packages core lib commands migrate.js:231:1
ocean-contracts_1_961411a02a92 | Truffle v5.1.43 (core: 5.1.43)
ocean-contracts_1_961411a02a92 | Node v12.19.0
ocean-contracts_1_961411a02a92 | npm ERR! code ELIFECYCLE
ocean-contracts_1_961411a02a92 | npm ERR! errno 1
ocean-contracts_1_961411a02a92 | npm ERR! @oceanprotocol contracts@0.5.5 deploy:development: `npm run clean && npm run compile && export NETWORK='development' && truffle migrate && npm run export:artifacts`
ocean-contracts_1_961411a02a92 | npm ERR! Exit status 1
ocean-contracts_1_961411a02a92 | npm ERR! 
ocean-contracts_1_961411a02a92 | npm ERR! Failed at the @oceanprotocol contracts@0.5.5 deploy:development script.
ocean-contracts_1_961411a02a92 | npm ERR! This is probably not a problem with npm. There is likely additional logging output above.
ocean-contracts_1_961411a02a92 | 
ocean-contracts_1_961411a02a92 | npm ERR! A complete log of this run can be found in:
ocean-contracts_1_961411a02a92 | npm ERR!      root .npm _logs 2020-10-12T16_33_20_798Z-debug.log",0,0,0,0
oceanprotocol/contracts,241,Fix address.json location,see https:  travis-ci.com github oceanprotocol ocean-lib-js builds 189532827#L764,0,0,0,0
oceanprotocol/contracts,240,Minor fix in the docs,"- add rinkeby deployment command in the readme.md
- after the deployments ---> refer to the artifacts and the address.json file
- this is the thing you will see when install 
- Update Ocean token contract address for local development in other repos (libs barge).",0,0,0,0
oceanprotocol/contracts,239,Fix rinkeby addresses,,0,0,0,0
oceanprotocol/contracts,238,Release v0.5.4,"- allow update on addresses.json [`#236`](https:  github.com oceanprotocol ocean-contracts pull 236)
- Fix docs datatoken template [`#237`](https:  github.com oceanprotocol ocean-contracts pull 237)
- Release v0.5.3 [`#234`](https:  github.com oceanprotocol ocean-contracts pull 234)
- prepare for a new release [`dec5fc2`](https:  github.com oceanprotocol ocean-contracts commit dec5fc24347308a79c33c7d36f433b4f9b83cd8f)
- fix lint issues [`d494b4e`](https:  github.com oceanprotocol ocean-contracts commit d494b4e60d5c4a829f76adf33e70355c46ddf878)
- fix lint issues [`7edcae7`](https:  github.com oceanprotocol ocean-contracts commit 7edcae78c2e4bcb05f3debf8835f82709071e81f)",0,0,0,0
oceanprotocol/contracts,237,Fix docs datatoken template,closes #235 ,0,0,0,0
oceanprotocol/contracts,236,allow update on addresses.json,,0,0,0,0
oceanprotocol/contracts,235,Update the documentation of startOrder,https:  github.com oceanprotocol ocean-contracts blob 17ad71aa78ad9f4bab2f4fd46fa8e3b28ce06f93 contracts templates DataTokenTemplate.sol#L214,0,0,0,0
oceanprotocol/contracts,234,Release v0.5.3,,0,0,0,0
oceanprotocol/contracts,233,Allow a payer to initiate a startOrder for another consumer,,0,0,0,0
oceanprotocol/contracts,232,Release v0.5.2,#NAME?,0,0,0,0
oceanprotocol/contracts,231,Use block.timestamp for orders logs,,0,0,0,0
oceanprotocol/contracts,230,Fix Release-Process,#NAME?,0,0,0,0
oceanprotocol/contracts,229,Fix Minor-deployment-update,,0,0,0,0
oceanprotocol/contracts,228,Release v0.5.1,#NAME?,0,0,0,0
oceanprotocol/contracts,227,Add consumer to startOrder,"`DataTokenTemplate.startOrder` emits the `OrderStarted` event. This function is triggered by the consumer. 
Unfortunately, the consumer address is not included in the `OrderStarted` event's parameters which makes it harder to get all orders of a specific user.

The task here is to add the sender address to the `OrderStarted` event params and make sure it is `indexed`.",0,0,0,0
oceanprotocol/contracts,226,Release v0.5.0,#NAME?,0,0,0,0
oceanprotocol/contracts,225,LOG_JOIN on Balancer Pool Setup,"when creating a new pool, setup uses bind, which is not emitting a LOG_JOIN event.

in the MP, when getting the history for the pool, the initial deposit is missing because of that",0,0,0,0
oceanprotocol/contracts,224,feature LOGJOIN_onPoolSetup,closes #225 ,0,0,0,0
oceanprotocol/contracts,223,Fix Remove-ERC20Pausable,closes #222 ,0,0,0,1
oceanprotocol/contracts,222,Remove pause option from datatokens,,0,0,0,0
oceanprotocol/contracts,221,Fix DTT-AUD,"- [x] [DTT-10](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L1)
- [x] [DTT-01](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L19)
- [x] [DTT-02](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L30-L47)
- [x] [DTT-03A](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L165), [DTT-03B](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L278)
- [x] [DTT-04A](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L24), [DTT-04B](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L352-L360)
- [x] [DTT-05](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L169)
- [x] [DTT-06](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L294-L312)
- [x] [DTT-07](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L314-L323) (please checkout DTT-09 commit)
- [x] [DTT-08](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L202-L256)
- [x] [DTT-09](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates DataTokenTemplate.sol#L278-L282)",0,0,0,0
oceanprotocol/contracts,220,Fix MED-AUD,"- [x] [MED-01](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts metadata DDO.sol#L45)
- [x] [MED-02](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts metadata DDO.sol#L1)",0,0,0,1
oceanprotocol/contracts,219,Fix ERP-AUD,"- [ ] [ERP-01]() 
- [x] [ERP-02](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts templates token ERC20Pausable.sol#L1)",0,0,0,1
oceanprotocol/contracts,218,Fix DPL-AUD,"- [x] [DPL-01](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts utils Deployer.sol#L35-L41)
- [x] [DPL-02](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts utils Deployer.sol#L1)",0,0,0,0
oceanprotocol/contracts,217,Release v0.4.4,#NAME?,0,0,0,0
oceanprotocol/contracts,216,release v0.4.4,,0,0,0,0
oceanprotocol/contracts,215,fix startOrder,closes #214 ,0,0,0,0
oceanprotocol/contracts,214,Update startOrder DID type ,- Updating DID type from `bytes32` to `address` https:  github.com oceanprotocol ocean-contracts blob master contracts templates DataTokenTemplate.sol#L212,0,0,0,0
oceanprotocol/contracts,213,Fix FRE-AUD,"- [x] [FRE-03](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L88)
- [x] [FRE-02](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L28-L29)
- [x] [FRE-01](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L19-L25)
- [x] [FRE-04](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L118)
- [x] [FRE-05](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L71)
- [x] [FRE-09](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L1)
- [x] [FRE-08](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L404-L408)
- [x] [FRE-07](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L289-L337)
- [x] [FRE-06](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts fixedRate FixedRateExchange.sol#L176-L180)",0,0,0,0
oceanprotocol/contracts,212,Fix BFA-AUD,"- [x] [BFA03](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts balancer BFactory.sol#L32)
- [x] [BFA04](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts balancer BFactory.sol#L1)
- [x] [BFA02A](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts balancer BFactory.sol#L22), [BFA02B](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts balancer BFactory.sol#L69-L77) ",0,0,0,0
oceanprotocol/contracts,211,Fix DTF-AUD,"- [x] [DTF01](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts DTFactory.sol#L78)
- [x] [DTF02](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts DTFactory.sol#L36)
- [x] [DTF03](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts DTFactory.sol#L74)
- [x] [DTF05](https:  github.com oceanprotocol ocean-contracts blob 274e21c4c2792515bd631a673b7564ddf22abfe0 contracts DTFactory.sol#L113-L116)
- [x] DTF04A, DTF04B, DTF04C, DTF04D [It is optional, and will require an update in the lib-js py]. So I will leave it as it is.",0,0,0,1
oceanprotocol/contracts,210,Release v0.4.3,#NAME?,0,0,0,0
oceanprotocol/contracts,209,Fix MetadataContract-Refactor,closes #208 ,0,0,0,0
oceanprotocol/contracts,208,Use DataToken address as the asset did,"Publishing a dataset:
* Deploy create a DataToken contract -> dtAddress
  * Leave the blob empty (no changes in the contract)
  * User can still set a blob
* Create did = 'did:op:dtAddress'
* Publish ddo asset on-chain in the DDO contract
  * Change `did` type from `bytes32` to address
  * The `did` on-chain is now the dtAddress
  * Checks:
    * did is a valid DataToken address
    * msg.sender is the minter of dtAddress (did)
    * did is not already  in the DDO registry
",0,0,0,0
oceanprotocol/contracts,207,Fix remove-calculateTotalFee,closes #206 ,0,0,0,0
oceanprotocol/contracts,206,Remove calculateTotalFee ,https:  github.com oceanprotocol ocean-contracts blob feature temp-v3-release contracts templates DataTokenTemplate.sol#L417,0,0,0,0
oceanprotocol/contracts,205,Release v0.4.2,#NAME?,0,0,0,0
oceanprotocol/contracts,204,Set DataTokenTemplate.minter to public,It is required for the provider.,0,0,0,0
oceanprotocol/contracts,203,readme example is missing .abi,"```
const dtFactory = new web3.eth.Contract(dtFactoryABI.abi, dtFactoryAddress, { ... });
```",0,0,0,3
oceanprotocol/contracts,202,Fix fee percentages in DataTokenTemplate.startOrder(),"1) Hardcoded OP Community:  0.1 %
2) Hardcoded MP(Consume)   0.1 %   (only if MP is providing a valid address in StartOrder
3) Use _minter hardcoded as receiver in startOrder",0,0,0,1
oceanprotocol/contracts,201,Receiver might be address(0) for the sake of burning DT,"Based on the discussion we had in the standup meeting this morning, the `minter` could be the `receiver` but also it could a zero address in case of burning a data token. Therefore, the below check is no longer needed.
https:  github.com oceanprotocol ocean-contracts blob 7a7caea35b5fac4593362d58a6872dd70b30dd4f contracts templates DataTokenTemplate.sol#L222",0,0,0,2
oceanprotocol/contracts,200,Fix datatoken start order,"closes #198 , #202 , #204 ",0,0,0,3
oceanprotocol/contracts,199,Dockerfile updates,"* switch to Node.js v12
* remove one `RUN` layer (makes image smaller, and no real need to update `npm`)",0,0,0,11
oceanprotocol/contracts,198,Fee bugs,"1) in https:  github.com oceanprotocol ocean-contracts blob master contracts templates DataTokenTemplate.sol#L406, if feePercentage = 0 , then return 0

2) https:  github.com oceanprotocol ocean-contracts blob master contracts templates DataTokenTemplate.sol#L227 - check address only if feePercentage >0

3) https:  github.com oceanprotocol ocean-contracts blob master contracts templates DataTokenTemplate.sol#L244 - only transfer if marketFee >0 ",0,0,0,3
oceanprotocol/contracts,197,Fix Docs,closes #162 ,0,0,0,2
oceanprotocol/contracts,196,Feature Dockerfile,support auto deployment in barge.,0,0,0,0
oceanprotocol/contracts,195,Docker image to deploy and store smartcontracts," - Deploy contracts
-  Write smartcontract addresses to a file
-  Barge should use that file to take addresses and feed them to the L2 components (Aquarius)

Links to https:  github.com oceanprotocol ocean-contracts issues 148",0,0,0,1
oceanprotocol/contracts,194,Updating the README.md file,"The main readme file does not reflect the exact code base.
- [ ] Updating the use cases and code snippets
- [ ] updating the hight level arch image. ",0,0,0,1
oceanprotocol/contracts,193,Release v0.4.1,Releasing v0.4.1,0,0,0,0
oceanprotocol/contracts,192,update slither report,updating slither report,0,0,0,0
oceanprotocol/contracts,191,Functions visibility ,"```
initialize(string,string,address,uint256,string,address) should be declared external:
        - DataTokenTemplate.initialize(string,string,address,uint256,string,address) (templates DataTokenTemplate.sol#106-126)
mint(address,uint256) should be declared external:
        - DataTokenTemplate.mint(address,uint256) (templates DataTokenTemplate.sol#187-200)
startOrder(address,uint256,bytes32,uint256,address,uint256) should be declared external:
        - DataTokenTemplate.startOrder(address,uint256,bytes32,uint256,address,uint256) (templates DataTokenTemplate.sol#212-256)
finishOrder(bytes32,address,uint256,bytes32,uint256) should be declared external:
        - DataTokenTemplate.finishOrder(bytes32,address,uint256,bytes32,uint256) (templates DataTokenTemplate.sol#269-292)
pause() should be declared external:
        - DataTokenTemplate.pause() (templates DataTokenTemplate.sol#300-302)
unpause() should be declared external:
        - DataTokenTemplate.unpause() (templates DataTokenTemplate.sol#310-312)
setMinter(address) should be declared external:
        - DataTokenTemplate.setMinter(address) (templates DataTokenTemplate.sol#321-323)
name() should be declared external:
        - DataTokenTemplate.name() (templates DataTokenTemplate.sol#330-332)
symbol() should be declared external:
        - DataTokenTemplate.symbol() (templates DataTokenTemplate.sol#339-341)
blob() should be declared external:
        - DataTokenTemplate.blob() (templates DataTokenTemplate.sol#348-350)
decimals() should be declared external:
        - DataTokenTemplate.decimals() (templates DataTokenTemplate.sol#358-360)
cap() should be declared external:
        - DataTokenTemplate.cap() (templates DataTokenTemplate.sol#367-369)
isMinter(address) should be declared external:
        - DataTokenTemplate.isMinter(address) (templates DataTokenTemplate.sol#377-379)
isInitialized() should be declared external:
        - DataTokenTemplate.isInitialized() (templates DataTokenTemplate.sol#386-388)
isPaused() should be declared external:
        - DataTokenTemplate.isPaused() (templates DataTokenTemplate.sol#395-397)
calculateTotalFee(uint256,uint256) should be declared external:
        - DataTokenTemplate.calculateTotalFee(uint256,uint256) (templates DataTokenTemplate.sol#425-436)
isInitialized() should be declared external:
        - BPool.isInitialized() (balancer BPool.sol#104-106)
initialize(address,address,uint256,bool,bool) should be declared external:
        - BPool.initialize(address,address,uint256,bool,bool) (balancer BPool.sol#115-127)
setPublicSwap(bool) should be declared external:
        - BPool.setPublicSwap(bool) (balancer BPool.sol#302-310)
createToken(string,string,string,uint256) should be declared external:
        - DTFactory.createToken(string,string,string,uint256) (DTFactory.sol#68-111)
newBPool() should be declared external:
        - BFactory.newBPool() (balancer BFactory.sol#47-66)
setCompleted(uint256) should be declared external:
        - Migrations.setCompleted(uint256) (Migrations.sol#16-18)
owner() should be declared external:
        - Ownable.owner() (openzeppelin-solidity contracts ownership Ownable.sol#30-32)
renounceOwnership() should be declared external:
        - Ownable.renounceOwnership() (openzeppelin-solidity contracts ownership Ownable.sol#56-59)
balanceOf(address) should be declared external:
        - ERC20.balanceOf(address) (openzeppelin-solidity contracts token ERC20 ERC20.sol#50-52)
allowance(address,address) should be declared external:
        - ERC20.allowance(address,address) (openzeppelin-solidity contracts token ERC20 ERC20.sol#70-72)
```
Reference: https:  github.com crytic slither wiki Detector-Documentation#public-function-that-could-be-declared-as-external",0,0,0,0
oceanprotocol/contracts,190,getExchange error,"Calling `FixedRateExchange.getExchange(ex_id)` produces the following error:
```
web3 = <web3.main.Web3 object at 0x7fa56ad70748>
address = '0x6bC806485f940690a84299E7cEEC710dd6D7ba89'
normalizers = (<function _none_addr at 0x7fa56e15a9d8>,)
function_identifier = 'getExchange'
transaction = {'to': '0x6bC806485f940690a84299E7cEEC710dd6D7ba89'}
block_id = 'latest'
contract_abi = [{'inputs': [], 'payable': False, 'stateMutability': 'nonpayable', 'type': 'constructor'}, {'anonymous': False, 'input...'}, {'indexed': False, 'name': 'dataTokenSwappedAmount', 'type': 'uint256'}], 'name': 'Swapped', 'type': 'event'}, ...]
fn_abi = {'constant': True, 'inputs': [{'name': 'exchangeId', 'type': 'bytes32'}], 'name': 'getExchange', 'outputs': [{'name': ...ame': 'fixedRate', 'type': 'uint256'}, {'name': 'active', 'type': 'bool'}, {'name': 'supply', 'type': 'uint256'}], ...}
args = ('7dd38993ec133223d5e4e7402d10fcadfb9e9ca14fb42c4631c84fcab354002b',)
kwargs = {}
call_transaction = {'data': '0x4c87087d7dd38993ec133223d5e4e7402d10fcadfb9e9ca14fb42c4631c84fcab354002b', 'to': '0x6bC806485f940690a84299E7cEEC710dd6D7ba89'}
return_data = HexBytes('0x00000000000000000000000066ab6d9362d4f35596279692f0251db6351658710000000000000000000000002a0bb2d8ec957641b0...0000000000000000000000000000000000000016345785d8a00000000000000000000000000000000000000000000000000000000000000000001')
output_types = ['address', 'address', 'address', 'uint256', 'bool', 'uint256']
is_missing_code_error = False
msg = 'Could not decode contract function call getExchange return data b""\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\...\x00\\x00\\x00\\x00\\x01"" for output_types [\'address\', \'address\', \'address\', \'uint256\', \'bool\', \'uint256\']'
```

This is after the function was updated to include the supply.",0,0,0,0
oceanprotocol/contracts,189,OPFCommunityFeeCollector.withdrawETH sends eth to arbitrary user,"OPFCommunityFeeCollector.withdrawETH() (communityFee OPFCommunityFeeCollector.sol#51-56) sends eth to arbitrary user
```
        Dangerous calls:
        - collector.transfer(address(this).balance) (communityFee OPFCommunityFeeCollector.sol#55)
```
Reference: https:  github.com crytic slither wiki Detector-Documentation#functions-that-send-ether-to-arbitrary-destinations",0,0,0,1
oceanprotocol/contracts,188,ERC20Pausable inherits from a contract for which the name is reused,"```
ERC20Pausable (templates token ERC20Pausable.sol#14-130) inherits from a contract for which the name is reused.
        - Slither could not determine which contract has a duplicate name:
                -ERC20 (openzeppelin-solidity contracts token ERC20 ERC20.sol#31-230)
                -Context (openzeppelin-solidity contracts GSN Context.sol#13-27)
        - Check if:
                - A inherited contract is missing from this list,
                - The contract are imported from the correct files.
        - This issue impacts the contracts inheriting from ERC20Pausable:
                -DataTokenTemplate (templates DataTokenTemplate.sol#16-437)
```
Reference: https:  github.com crytic slither wiki Detector-Documentation#name-reused",0,0,0,0
oceanprotocol/contracts,187,IERC20 is re-used,"IERC20 is re-used:
```
        - openzeppelin-solidity contracts token ERC20 IERC20.sol#7-76
        - balancer BToken.sol#20-33
```
Reference: https:  github.com crytic slither wiki Detector-Documentation#name-reused",0,0,0,0
oceanprotocol/contracts,186,OPFCommunityFeeCollector.withdrawToken unused return,"```
OPFCommunityFeeCollector.withdrawToken(address) (communityFee OPFCommunityFeeCollector.sol#63-77) ignores return value by IERC20Template(tokenAddress).transfer(collector,IERC20Template(tokenAddress).balanceOf(address(this))) (communityFee OPFCommunityFeeCollector.sol#73-76)
```
Reference: https:  github.com crytic slither wiki Detector-Documentation#unused-return",0,0,0,0
